timestamp,tweet_text,username,all_hashtags,followers_count,PS,FG
12/11/2019 16:53, Toronto #Lyft drivers are just sexier', Mr_Kells',['Lyft'],12,,
12/11/2019 16:25," @lyft Launches New Membership Program 'Lyft Pink' for Frequent Users #lyft #lyftpink #subscription https://t.co/wpY06tEeu5 https://t.co/hIeWF6IE9i""", SubInsider',"['lyft', 'lyftpink', 'subscription']",2311,,
12/11/2019 16:16, In case this is helpful to some one Today ( Promo ends EOD Today - Nov 12 2019)  Get A Free $15 Lyft Ride Today.  Go to the Lyft app on your phone and enter coupon code DISNEYPLUS in the promo tab.  #lyftpromocode #lyft #DisneyPlus #promocode', paavan9054',"['lyftpromocode', 'lyft', 'DisneyPlus', 'promocode']",34,,
12/11/2019 16:01," The meanest #Lyft driver I ever had the misfortune of riding with. Had to fight back tears. I couldn't find my bus card and was too shy to ask the bus driver to  let me on. So I called a Lyft. He was so mad I called\xe2\x80\xa6 https://t.co/VGBvm3LCs5""", lisaexclaimed',['Lyft'],1894,,
12/11/2019 16:00," #Drivegreen.  Earn $20, $25+hr! #Teslas  #flexibleschedule Attention #uber and #lyft drivers Early morning and weekend drivers, contact drivers@greencabofmadison.com'", GreenCabMadison',"['Drivegreen', 'Teslas', 'flexibleschedule', 'uber', 'lyft']",442,,
12/11/2019 15:53, It would be awesome if on @Uber @lyft you could select an electric vehicle as an option. #lyft #uber #savetheplanet', amberdmakeup',"['lyft', 'uber', 'savetheplanet']",9213,,
12/11/2019 15:43, @getbuckle https://t.co/bpSgbpBMqJ &lt;----Tap to get a ride or start driving #Lyft/#Uber #Atlanta Water always goes downhill.', madstudios30620',"['Lyft', 'Uber', 'Atlanta']",1493,,
12/11/2019 15:42," #Hiring #How #Lyft Designs the #MachineLearning Software Engineering Interview #Iterations on revealing recurring patterns of thought, feeling, and behavior  https://t.co/pi7w1y2MFV https://t.co/9KzYUXCQl7'", shashinetwork',"['Hiring', 'How', 'Lyft', 'MachineLearning', 'Iterations']",1223,,
12/11/2019 15:41," #MONEY None of the #ridesharing companies around the world #Uber/#Lyft \xe2\x80\x94 #Juno in NYC, #Didi in China, #Ola in India, #Grab in Southeast Asia \xe2\x80\x94 are profitable.  #BlockchainNews #CryptocurrencyNews #Tokensale https://t.co/FtYvW3mk48 #BlockchainTechnology #Startup #Rideshare #Taxi https://t.co/u9P8fAylOD'", madstudios30620',"['MONEY', 'ridesharing', 'Uber', 'Lyft', 'Juno', 'Didi', 'Ola', 'Gra , 'BlockchainNews', 'CryptocurrencyNews', 'Tokensale', 'BlockchainTechnology', 'Startup', 'Rideshare', 'Taxi']",1493,,
12/11/2019 15:32, @Varneyco @Grady_Trimble @ScottTheCowGuy   Is that Chicago ride share tax just on Uber and Lyft or on traditional cab/taxi services as well?  @SusanLiTV @KristinaParts @SimonettiLauren   #Chicago #Lyft #Uber #taxes', BobbyM62',"['Chicago', 'Lyft', 'Uber', 'taxes']",3225,,
12/11/2019 15:29," 7:28:28-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
12/11/2019 15:24, @BNONews The man was butchered for God sake! Not even close! And that\xe2\x80\x99s why I use #Lyft !', Debie_Lynne',['Lyft'],3656,,
12/11/2019 15:04," UBER CEO: TIME TO FORGIVE THE SAUDIS FOR MURDERING THAT JOURNALIST. As a reminder, the Saudi government, which is Uber\xe2\x80\x99s fifth largest shareholder, dismembered a guy via bone saw. https://t.co/8nGhcRfABg #naming #pr #Lyft https://t.co/m7CEQQTgZ2'", igornaming',"['naming', 'pr', 'Lyft']",405779,,
12/11/2019 14:30," #Lyft announced that it expects to generate adjusted profit in two years\xe2\x80\x99 time. The news, coming on the heels of sagging share prices from Lyft and its domestic ride-hailing rival #Uber, pumped life into their public valuations.'", vfachinetto',"['Lyft', 'Uber']",113,,
12/11/2019 14:28, I have made HORRIBLE choices in the past. I took an Uber instead of a Lyft. #UberMistakes. #Lyft https://t.co/71BuMSx4eT https://t.co/tvLidz0reF', KTHoliman',"['UberMistakes', 'Lyft']",5580,,
12/11/2019 14:22," @mikefarb1 #Lyft only for this family. I stopped using Uber two years ago. And I agree, this man is an #Uber asshole'", mpuch24',"['Lyft', 'Uber']",539,,
12/11/2019 14:21," So as I'm backing up into a loading zone, this #uber #Lyft driver pulls right behind me stops his car and gets out. @Uber and @lyft Is making driving in Boston and other cities more dangerous than ever. https://t.co/S9qw4LMXxL""", PizzlesTechTime',"['uber', 'Lyft']",1446,,
12/11/2019 14:13, @stonecold2050 This is one reason I ride #lyft', cathytowle',['lyft'],518,,
12/11/2019 14:08," Today is a good day to #BoycottUber and delete it from your phone. I've been using #Lyft anyhow.""", GrantDenn',"['BoycottUber', 'Lyft']",375,,
12/11/2019 13:53," Call #Uber if you want to support this line of reasoning. If not, call #Lyft a #cab a friend, catch a bus. WALK https://t.co/okwy2HKfgK'", ciaogirl9',"['Uber', 'Lyft', 'ca ]",3375,,
12/11/2019 13:47," Do you have the @freebirdrides  appfor cashback on your   @uber  @lyft currently or considering it? DON'T MAKE ANOTHER MOVE UNTIL YOU WATCH THIS NOW! #ridewithfreebird #Uber #Lyft &gt;  https://t.co/ncijVoZYaS https://t.co/ZX50RNmVlC""", everydaymarvin',"['ridewithfreebird', 'Uber', 'Lyft']",39,,
12/11/2019 13:40, I always take #Lyft bc at one point #TraitorTrump was affiliated with Uber.  This however is gross.  #BoycottUber', ibethejen',"['Lyft', 'TraitorTrump', 'BoycottUber']",146,,
20/11/2019 6:25, So i guess #uber and #lyft is out of service @MKEairport hmm. Lol. How many signs we need? https://t.co/gXgIyTxP78', batman1829',"['uber', 'lyft']",148,,
20/11/2019 6:21," Phone booths are gonna make a return but they're  going to be at every restaurant or store that Has Lyft or uber eats, so you are able to get a ride without having a cell phone. #Uber #UberEats #lyft #future""", Xeshera',"['Uber', 'UberEats', 'lyft', 'future']",10,,
20/11/2019 6:15," HEY EVERYBODY, JUNO DIED TODAY.  Don't know what JUNO is?  They were a company attempting to compete with #UBER and #LYFT. They died because, despite bitching about UBER and LYFT all the time, most of you people didn't support them.  Great job. Carry on.""", UndeadNoir',"['UBER', 'LYFT']",6,,
20/11/2019 6:01," Dear @Uber @Uber_Support please charge drivers a cancelation fee the same way you charge a customer for canceling. Customer should get Uber credits if a driver cancles.  Regards, A hardcore Uber fan.  #Uber #lyft #OlaCabs'", AlDeenMoin',"['Uber', 'lyft', 'OlaCabs']",19,,
20/11/2019 5:32," 21:31:33-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
20/11/2019 5:20, Why do ride share companies take 50% of the fare when they do 0% of the work and take 0% of the risk? #lyft #uber #rideshare', nickJuntilla',"['lyft', 'uber', 'rideshare']",118,,
20/11/2019 5:18," @lyft It\'s been a week and a half since my last ride, yet why am I still getting notifications/emails about my account??? Got flagged by a dipshit passenger for ""customer service"" even tho I\'ve not driven in almost 2 weeks nor do I intend on driving anytime soon. Please stop. #Lyft'", MrNoDaysOfff',['Lyft'],8537,,
20/11/2019 5:09," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/faujilaUqy'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
20/11/2019 4:34, Being a woman in this society. Damn. A female lyft driver was shot by passenger yesterday morning in Atlanta. Be vigilant. As hell. #psa  #sextrafficking #ladiesbeware #scarytimes #childlock #ziptie  #lyft #uber https://t.co/FpyItqn4hK', kayprism',"['psa', 'sextrafficking', 'ladiesbeware', 'scarytimes', 'childlock', 'ziptie', 'lyft', 'uber']",989,,
20/11/2019 4:30," Closed courses allow #Lyft engineers to test #selfdriving cars in scenarios that would be too dangerous for public roads, or simply may not happen in everyday driving. https://t.co/aWxPqNryCF'", Fox14390',"['Lyft', 'selfdriving']",6289,,
20/11/2019 4:21," @davecraige @johnzimmer Let's start a campaign to organize all #ObamaAlmuni and help them get back their souls from the #SiliconValley companies who employ them  #workersunited #lostsouls #Uber #Lyft #google  @GoogleWalkout @GigWorkersRise @alexkotch @mer__edith @jeremybird @anthonyfoxx @tonywest""", beckslife81',"['ObamaAlmuni', 'SiliconValley', 'workersunited', 'lostsouls', 'Uber', 'Lyft', 'google']",83,,
20/11/2019 4:13," @WaitWhatFM ""The One About Uber"" Regular Stephen gives you news headlines from around the globe and has a message for rideshare users on this episode of The Way I See It Podcast #Uber #Lyft #jimmythedog #MLB #NBATwitter https://t.co/dz5ZmKXe0r'", RegularStephen',"['Uber', 'Lyft', 'jimmythedog', 'ML , 'NBATwitter']",36,,
20/11/2019 4:04, @commentor2013 @tictoc @CMEGroup @GretaThunberg @environnementca @EPA @UNEP_Francais @Greenpeace @s_guilbeault @AShields_Devoir @LP_LaPresse @JdeMontreal @ClimateReportas @climate @Dominicchampagn I was told by a #professor once that the #autoindustry was a bell-weather for the economy. I don\xe2\x80\x99t think that\xe2\x80\x99s true anymore. #uber #lyft #zipcar &amp; others have changed that. Will be interesting to see how auto industry adjusts itself with this ride sharing economy.', JDSAUL_KC',"['professor', 'autoindustry', 'uber', 'lyft', 'zipcar']",67,,
20/11/2019 4:01," It's November 19, 2019 at 10:00PM, time to head out! Don't drive drunk, catch a #lyft! It's free here: https://t.co/u6UyMGqTc8 #CHRIS41727 https://t.co/zcARocowVM""", AustinMutts',"['lyft', 'CHRIS41727']",870,,
20/11/2019 3:30," Try tryprides , lower fares and no surge https://t.co/tYEFiYyYFR #tryprides #lyft #uber #rideshare #ad #paidpromotion #nyc #miami'", iamartikyoul8',"['tryprides', 'lyft', 'uber', 'rideshare', 'ad', 'paidpromotion', 'nyc', 'miami']",1234,,
20/11/2019 3:23," When you take a #Taxi, #Limo, #Uber or #Lyft, do you take a moment to make sure the child-lock isn\xe2\x80\x99t on for your door? #carforhiresafety'", reginat3',"['Taxi', 'Limo', 'Uber', 'Lyft', 'carforhiresafety']",80,,
20/11/2019 3:21," Bless the sweet befuddled #Lyft driver who just concernedly picked up all of the pink feathers I shed in the back of his Camry &amp; placed them in my hand with great reverence while saying, ""Your costume Miss?"" \xf0\x9f\x98\x82'", Submit2Primrose',['Lyft'],1145,,
20/11/2019 2:58," #uber and #lyft trying to use. Driver hadn't moved in 10 minutes. Canceled and reinitiated. Same driver who still isn't moving. Really #uber #lyft???  You don't have #algorithms for this ???""", s_eanpatrick',"['uber', 'lyft', 'uber', 'lyft', 'algorithms']",18,,
20/11/2019 2:57, Trial Begins for #Lyft Driver Accused of Sexually Assaulting Woman at #Nipomo Home https://t.co/r1JokmFbi8 #Lompoc', Tombol',"['Lyft', 'Nipomo', 'Lompoc']",1212,,
20/11/2019 2:57, Trial Begins for #Lyft Driver Accused of Sexually Assaulting Woman at #Nipomo Home https://t.co/JvxzYormid #Lompoc', NoozhawkNews',"['Lyft', 'Nipomo', 'Lompoc']",5686,,
20/11/2019 2:20, Add #SKDI to the Top of your Watchlist. Find Out Why Another +433% Move Could Be On The Horizon  Read Now: https://t.co/9B16hX8wmK  #traders #investing #nasdaq #trading #ripple #investments #btc #profits #invest #invest #gold #silver #bitcoin #eth #lyft #ethereum #profit #profit', StockRockNRoll',"['SKDI', 'traders', 'investing', 'nasdaq', 'trading', 'ripple', 'investments', 'btc', 'profits', 'invest', 'invest', 'gold', 'silver', 'bitcoin', 'eth', 'lyft', 'ethereum', 'profit', 'profit']",33868,,
20/11/2019 2:06," 18:6:24-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
20/11/2019 1:57, @DriveNow_UK What country are we taking over their taxi trade? Can you guess? #freenow #gett #uber #lyft', bloggerca ,"['freenow', 'gett', 'uber', 'lyft']",252,,
20/11/2019 1:47, Coming to a major city near you!  . . #uber #lyft #viberide #atl atlanta #miami #ftlauderdale https://t.co/eeHSrZbAjp', TravelWithKeO',"['uber', 'lyft', 'viberide', 'atl', 'miami', 'ftlauderdale']",3444,,
20/11/2019 1:40, If you want to take a FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['Uber', 'Lyft', 'CODES', 'UberEATS']",1070,,
20/11/2019 1:29," #Lyft, #Peloton Rally, Defying Mantle of 2019\xe2\x80\x99s Least-Loved Debuts  https://t.co/ZBEa2lJzXd'", sava360com',"['Lyft', 'Peloton']",16224,,
20/11/2019 1:16, Day 4 dealing with @lyft and they still want more info. I will never get my money back. Never lyfting again. This shit is not safe. #Lyft #rideshare #Uber', AishaMJones',"['Lyft', 'rideshare', 'Uber']",50,,
20/11/2019 1:09," Um, no brainer advice: don't drive a car if you don't have a license! Use a #Lyft or an #Uber #HTGAWM""", vincensg',"['Lyft', 'Uber', 'HTGAWM']",152,,
20/11/2019 1:01," Such a sweet #Lyft experience today. My driver reminded me of my son who was murdered in 2016. His gestures, his voice and even how he talked and laughed. He offered me the front seat for more leg room too. #grief #gratitude #griefjourney #griefrelief'", mswcreations',"['Lyft', 'grief', 'gratitude', 'griefjourney', 'griefrelief']",8037,,
20/11/2019 0:40, I shamelessly took a selfie while waiting for my #lyft because I love this #hourglasscosmetics gloss. I absolutely got caught by a random passerby. This is me laughing at myself when he\xe2\x80\xa6 https://t.co/oLeXAbatC0', MusterPod',"['lyft', 'hourglasscosmetics']",1180,,
20/11/2019 0:31," A really great story involving the intersection of #tech, #foodinsecurity, and #philanthropy. #Lyft is offering subsidized rides to people in #fooddeserts in the #Baltimore area. Hopefully we see more of this from other companies! #NYUFA19 https://t.co/tFnIdCiRyR'", ianeatsfood',"['tech', 'foodinsecurity', 'philanthropy', 'Lyft', 'fooddeserts', 'Baltimore', 'NYUFA19']",17,,
20/11/2019 0:30," Toronto! Lyft is launching!! Sign up using ""LaunchToronto"" for free rides!! https://t.co/3IkNyj8urX #lyft #Toronto #uber #promo'", CanadaDealsCo',"['lyft', 'Toronto', 'uber', 'promo']",290,,
20/11/2019 0:21," 16:21:20-\xf0\x9f\x93\xa3 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 23:47, #Scooters have been a controversial topic around the country #lyft #ledgerlaw https://t.co/lbPgMnNQi6 https://t.co/G8iaJy85Dy', Ledgerlaw',"['Scooters', 'lyft', 'ledgerlaw']",358,,
19/11/2019 23:47, #Scooters have been a controversial topic around the country #lyft #ledgerlaw https://t.co/01Q6POV8zU https://t.co/amSzE6buHQ', LedgerOnTheLaw',"['Scooters', 'lyft', 'ledgerlaw']",11781,,
19/11/2019 23:20, #Lyft pulls #scooters out of six major cities \xe2\x80\x94 Axios https://t.co/S5r2hyjwOd #TechJunkieInvest https://t.co/wK9TPSBObZ', techjunkiejh',"['Lyft', 'scooters', 'TechJunkieInvest']",28313,,
19/11/2019 23:04, $SPY Support and Resistance (Pivots) for Wed 11/20/19:  $MO $TEAM $TGT $ERX $AMTD $LYFT $MRK $PG $BYND  $INTC $V $T $UNH  #stocks #pivots #markets #daytrading #watchlist #charts #IBB #ATHS #spx $spx #spy #mo #team #tgt #erx #amtd #lyft #mrk #pg #bynd #intc #v #t #unhinged https://t.co/X5F9ZCFUsF', SpiderMan_3s',"['stocks', 'pivots', 'markets', 'daytrading', 'watchlist', 'charts', 'IB , 'ATHS', 'spx', 'spy', 'mo', 'team', 'tgt', 'erx', 'amtd', 'lyft', 'mrk', 'pg', 'bynd', 'intc', 'v', 't', 'unhinged']",2169,,
19/11/2019 23:04, level 5 open road autonomous technologies 20+ years away  keep betting on #Uber &amp; #Lyft \xf0\x9f\x98\x82  https://t.co/TsEt2iIsmq', peterstwit77',"['Uber', 'Lyft']",540,,
19/11/2019 22:56, Had a great time at the round table meeting with #Lyft today. I had to get a #photo with #johnzimmer the co-founder of @lyft. It\xe2\x80\x99s an honor to be one of the five drivers of the year in #newyorkcity #tvanchor\xe2\x80\xa6 https://t.co/lmM8A7FobQ', macandsoul',"['Lyft', 'photo', 'johnzimmer', 'newyorkcity', 'tvanchor']",15829,,
19/11/2019 22:49, Do #PrepaidCards Work for #Lyft? https://t.co/cn5EgxyM5c', lowcards',"['PrepaidCards', 'Lyft']",560,,
19/11/2019 22:37, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT10', USACoolDeals',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1085,,
19/11/2019 22:33, #Lyft threatens to pull out of Sky Harbor in #Phoenix. https://t.co/fqYkN8oaQM', AZSmartOpinion',"['Lyft', 'Phoenix']",353,,
19/11/2019 22:20, #uber and #lyft y\xe2\x80\x99all need to do better with your dam drivers. Do background checks and make them drive with a live camera on streaming back to your company and you\xe2\x80\x99ll stop having all these dam sexual assaults and attempted abductions', iamchefaaron',"['uber', 'lyft']",227,,
19/11/2019 22:00, Has Uber/Lyft ever taken a percentage of your cancelation fee?  https://t.co/qQg2fDOaxu  #uber #lyft #cancelride #cancelfee #grrideshareadventures', grrideshare',"['uber', 'lyft', 'cancelride', 'cancelfee', 'grrideshareadventures']",389,,
19/11/2019 21:56," 13:56:13-Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft #ClassifiedsCAL https://t.co/pgDJLMrjux'", ClassifiedsCal',"['Lyft', 'ClassifiedsCAL']",356,,
19/11/2019 21:44, We can help with your special tax services!! #money #uber #lyft #doordash #grubhub #business #ubereats #tax #help https://t.co/GOvzO2YWiG', TheMoneyManBus1',"['money', 'uber', 'lyft', 'doordash', 'grubhu , 'business', 'ubereats', 'tax', 'help']",60,,
19/11/2019 21:43," Surprised to report that I had an extremely easy &amp; pleasant #LAexit experience today. Honestly took less time to get a #Lyft than it used to -- could be the Tuesday noon arrival, but still!'", karawarner',"['LAexit', 'Lyft']",4181,,
19/11/2019 21:31," I talked to three urban planning and public transit experts in Chicago. They said they still think Lightfoot's Uber/Lyft tax plan have an upper edge, after reviewing Uber's alternative proposal. @CrainsChicago #Uber #Lyft https://t.co/rl0bCkNhYD""", minhokimnu',"['Uber', 'Lyft']",26,,
19/11/2019 21:28," My #NYU students recommended a strategic alliance between Gett and Lyft last spring (2019). The benefits 'Applied Learning' in SPS @nyuniversity. #Juno shuts down its operations in NYC as owner #Gett signs strategic partnership with #Lyft https://t.co/V4diaIxNhn via @techcrunch""", IamJohnBurnett',"['NYU', 'Juno', 'Gett', 'Lyft']",11219,,
19/11/2019 21:24," Through Dec. 31, according to the @BhamShopping District, guests can take advantage of a special discount code to get $7 off a #Lyft fare into downtown Birmingham during daytime hours and $3 off a ride in during evenings. https://t.co/wM041lECVi'", BBEagleNews',['Lyft'],372,,
19/11/2019 21:18," What a Recent #Federal Appeals Court Ruling in Favor of an Uber Driver Can Mean for You if You're Hurt Driving for #Uber or #Lyft Here in #Illinois https://t.co/Czic291umx""", KatzFriedman',"['Federal', 'Uber', 'Lyft', 'Illinois']",115,,
19/11/2019 21:12," @TranBC @Dmerr01 @bcndp @clairetrevena @jjhorgan @ridesharingnow @RideShareBC @CBC   Every single one of you involved in the #RideSharing fiasco in BC should be absolutely ashamed of yourselves.   All of you.   Horgan, you government is going to fall over this, mark my words.  #uber #Lyft'", CascadiaDream',"['RideSharing', 'uber', 'Lyft']",193,,
19/11/2019 21:11, Yeah only 20 years later.  We got flying cars now everywhere else #vanpoli #Vancouver #Lyft https://t.co/0cA0O0yOh4', the1Jax',"['vanpoli', 'Vancouver', 'Lyft']",1318,,
19/11/2019 20:57," From the CCA Blog: Why we supported Measure D in San Francisco, the impact of TNCs on congestion and how other cities could pass even stronger measures. From Deputy Policy Director Chris Chavez (@el_chaveezy). https://t.co/8UQdCDXBYw #measureD #Lyft #Uber'", CleanairCA',"['measureD', 'Lyft', 'Uber']",5646,,
19/11/2019 20:43, #psa for any #Uber #lyft #taxi or other #driver - #halitosis is no fun- especially in a small space \xf0\x9f\xa4\xa2', LittleTomato',"['psa', 'Uber', 'lyft', 'taxi', 'driver', 'halitosis']",775,,
19/11/2019 20:40, If you want to take a #FREE ride or food with #Uber \xf0\x9f\x9a\x98 or #Lyft\xf0\x9f\x8e\x88  I HAVE #PROMO #CODES FOR YOU  #UberEATS\xf0\x9f\x8d\xbd: EATS-MIGUELT10  Lyft\xf0\x9f\x8e\x88: MIGUELT', DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1070,,
19/11/2019 20:37," Increasingly at airports, if you don\xe2\x80\x99t arrive in a private car, you get shafted (and maybe rained on while you wait for #uber #lyft away from the terminal). The poor and middle class lose again. https://t.co/pRuq5Rnw9K'", JasCochran',"['uber', 'lyft']",6496,,
19/11/2019 20:35, Baltimore residents who live in food deserts can now take a subsidized Lyft ride to grocery store https://t.co/QugStQj7cS #baltimore #Lyft #ridesharing #driver #food #desert', tollguru',"['baltimore', 'Lyft', 'ridesharing', 'driver', 'food', 'desert']",941,,
19/11/2019 20:30," EVgo applauds our partner @Lyft for expansion of their electrified Express Drive program to Denver\xe2\x80\x93city #3! See EVgo fast charging at the @LAAutoShow and in cities across the country, including LA, Denver, and many more! #Lyft #electricvehicles #LAAutoShow https://t.co/PRjYxEtuiU https://t.co/qfkmcICMOo'", evgonetwork',"['Lyft', 'electricvehicles', 'LAAutoShow']",8074,,
19/11/2019 20:25, I\xe2\x80\x99m curious to know if my fellow #Rideshare #Lyft drivers feel like @Lyft cares about driver pay as much as they care about getting pronouns correct? @logangreen? https://t.co/SrOqDQEy15', MinnesotaMatt23',"['Rideshare', 'Lyft']",477,,
19/11/2019 20:15, Thanks for following! Enjoy up to $50 #FREE ride credit for your first ride with #Lyft #LyftPromoCode', AllNaturalPics',"['FREE', 'Lyft', 'LyftPromoCode']",173,,
19/11/2019 20:12," #torontopearson Terminal 1 on a wet #coolday in #toronto #canada - Strangely Quiet!!! # @torontopearson#mississauga #ontario  # #aeroporttaxi , #uber and #lyft are one type of #transportation to the #airport even\xe2\x80\xa6 https://t.co/ewGdUDYCR0'", canadiankas',"['torontopearson', 'coolday', 'toronto', 'canada', 'ontario', 'aeroporttaxi', 'uber', 'lyft', 'transportation', 'airport']",301,,
19/11/2019 20:01," Congrats on landing that #JobInterview! Don't stress about the commute, #Lyft will let you ride free on this important day. More info: https://t.co/bPiUchkOIV  #JobSearch https://t.co/y3bbILw9jl""", LACountyCFE',"['JobInterview', 'Lyft', 'JobSearch']",287,,
19/11/2019 19:49, @lyft You think paying drivers $.35/ mile or less for newer drivers is caring about drivers? Maybe you should ask #Lyft drivers if that\xe2\x80\x99s true.', MinnesotaMatt23',['Lyft'],477,,
19/11/2019 19:45, My #Lyft driver has the impeachment coverage on full blast on his radio and I LOVE IT!! Go #Blue Orange County \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa#ImpeachmentHearing', HungerandHawHai',"['Lyft', 'Blue', 'ImpeachmentHearing']",1034,,
19/11/2019 19:19," WOW! San Francisco is really busy with the #DF19 , so #Uber #Lyft and #Ziro drivers. It is time to #makeMoney. GO ONLINE.  #drivers #job #gigjob #sanFrancisco #BayArea #ridesharing #rideshare #event https://t.co/6b86zWYCnU'", best_referral',"['DF19', 'Uber', 'Lyft', 'Ziro', 'makeMoney', 'drivers', 'jo , 'gigjo , 'sanFrancisco', 'BayArea', 'ridesharing', 'rideshare', 'event']",21,,
19/11/2019 19:10, Are you an #Uber or #Lyft driver? #insurance #Broward #Miami https://t.co/g8PuKWPWTD', AAAbleInsurance',"['Uber', 'Lyft', 'insurance', 'Broward', 'Miami']",110,,
19/11/2019 19:00, #Lyft adds 200 #EVs to #Denver rental program @UtilityDive @lyft https://t.co/XTTgfpYKK6', EnergyDialogue',"['Lyft', 'EVs', 'Denver']",2196,,
19/11/2019 18:59, ATTN: Uber / Lyft Drivers make extra money doing this   Check It Out:  https://t.co/p2weGtIhfq   #DriveTraffic #Attn #Uber #Lyft #Drivers #Make #Extra #Money', qwikad_buy_sell',"['DriveTraffic', 'Attn', 'Uber', 'Lyft', 'Drivers', 'Make', 'Extra', 'Money']",16718,,
19/11/2019 18:54, Cleveland Cavaliers and #Lyft \xe2\x80\x94 Supporting Nonprofits Together https://t.co/FqZ90I10lS #free #freeride', LyftFans',"['Lyft', 'free', 'freeride']",477,,
19/11/2019 18:39, @lyft How about you start caring about your drivers and how much you pay them vs how much you take from them? Need some examples of #Lyft theft?', MinnesotaMatt23',['Lyft'],477,,
19/11/2019 18:33," BAIT &amp; SWITCH...&amp; IT'S A CRIMINAL ACT -  YET #UBER/#LYFT ARE APPARENTLY ABOVE THE LAW! #DriversUnite  https://t.co/UpqpFnHrb8""", TheAllianceOrg',"['UBER', 'LYFT', 'DriversUnite']",827,,
19/11/2019 18:30, Coming Soon! . . #iBuumerang #VibeRide #VibeRides #Uber #Lyft #residualincome #network #travelwithkeo https://t.co/pQpOQN9uiw', TravelWithKeO',"['iBuumerang', 'VibeRide', 'VibeRides', 'Uber', 'Lyft', 'residualincome', 'network', 'travelwithkeo']",3444,,
19/11/2019 17:56," 9:56:2-\xe2\x9c\x94 Lyft $1,550 Bonus For New Drivers..!! Sign-On Bonus: Join Today! Apply Here and be your own boss #Lyft https://t.co/pgDJLMrjux'", ClassifiedsCal',['Lyft'],356,,
19/11/2019 17:54," Chicago Mayor Lightfoot tells Uber to take a hike, and forges ahead with $3 rideshare tax on riders.  #Uber #Lyft  #travel #traveltuesday #Chicago #Illinois   #Tuesday  $UBER $LYFT https://t.co/bdDmUcoByY'", PekalaLaw',"['Uber', 'Lyft', 'travel', 'traveltuesday', 'Chicago', 'Illinois', 'Tuesday']",6957,,
19/11/2019 17:41, @GrumpyAuntie303 @MizzMashawnb These means of integrating untested policy is HORRIBLE!  Shame on #Lyft!!!', uberlyftdrivers',['Lyft'],1865,,
19/11/2019 17:04," So #Lyft @Lyft #SelfDriving #SelfDrivingCars division...   I TRIED to tell your developer at the #DeepLearning #AI for Mankind event to use Temperature/Heat detectors so you don't run over people.. It's been around since least 1980s. False Positives removed. THERE ARE COLD PLACES https://t.co/k9LqD3gyTT""", XTinaTaft',"['Lyft', 'SelfDriving', 'SelfDrivingCars', 'DeepLearning', 'AI']",3166,,
19/11/2019 17:00," Up to $10 credit in #UberEATS food with promo code ""UE-3GTHE"" or ""EATS-3GTHE""  Up to $50 credit in #Lyft  rides with promo code ""3GTHE""  Up to $15 credit in #Uber rides with promo code ""3GTHE""  To become a driver &amp; get your sign on bonus use the promo code ""3GTHE"" https://t.co/oqCgVUKusv'", phillysdon04',"['UberEATS', 'Lyft', 'Uber']",2054,,
19/11/2019 16:44, I\xe2\x80\x99ve been running around and this was my 4th @Lyft ride today. I use #Lyft all the time. Never been declined bc I didn\xe2\x80\x99t wanna go off the app. What kind of BS is that?', Marylu_La_Maiba',['Lyft'],129,,
